Subject,Course ,CRN,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor,Year,Term,Course Subject,Course Number,Course Section,Sched Type,A Range,B Range,C Range,D Range,Course,Section
IS,,76160,Analytical Fndts Info Problems,9,20,17,9,13,11,5,6,0,0,0,0,0,0,3.34,"Batzloff, Brandon",2022,FALL,,,AL,LCD,,,,,203,
IS,,72974,Research Design Info Sciences,19,9,1,0,0,0,0,1,0,0,0,0,0,0,3.92,"Besser, Stephanie A",2022,FALL,,,AC,LCD,,,,,204,
IS,,76082,Research Design Info Sciences,19,5,2,1,0,0,0,0,0,0,0,0,0,0,3.95,"Besser, Stephanie A",2022,FALL,,,BC,LCD,,,,,204,
IS,,77515,Research Design Info Sciences,10,8,1,2,0,0,0,2,0,0,0,0,2,0,3.45,"Kendall, Lori S",2022,FALL,,,CC,LCD,,,,,204,
IS,,76083,Research Design Info Sciences,3,7,9,3,0,0,1,1,1,0,0,1,1,0,3.32,"LaRue, Elizabeth M",2022,FALL,,,OC,ONL,,,,,204,
IS,,72965,Program for Info Problems,0,24,5,1,3,1,0,2,0,0,0,0,6,0,3.18,"Wickes, Elizabeth D",2022,FALL,,,A,LCD,,,,,205,
IS,,77536,Program for Info Problems,0,18,2,2,0,1,0,2,0,0,0,0,3,0,3.31,"Wickes, Elizabeth D",2022,FALL,,,B,LCD,,,,,205,
IS,,72966,Intro Database Concepts & Apps,9,58,20,5,4,0,0,0,1,0,0,0,0,0,3.83,"Evans, Craig S",2022,FALL,,,AL,OLC,,,,,206,
IS,,72975,Introduction to HCI,1,17,5,3,2,2,0,1,0,0,0,0,0,0,3.67,"Huang, Yun",2022,FALL,,,A,LCD,,,,,226,
IS,,72967,Web Design Fundamentals,9,20,1,0,1,1,0,0,0,0,0,0,0,0,3.92,"Hopping, David E",2022,FALL,,,A,LCD,,,,,229,
IS,,72963,"Race, Gender, and Info Tech",1,15,7,2,2,2,3,2,0,0,0,0,0,0,3.49,"Mussulman, David E",2022,FALL,,,A,LCD,,,,,308,
IS,,72968,Computers and Culture,1,28,2,1,0,0,1,0,0,0,0,0,0,0,3.91,"Duffy, Damian S",2022,FALL,,,A,LCD,,,,,309,
IS,,73231,History Fndts of Info Society,0,17,10,2,0,1,0,1,1,1,0,0,0,0,3.61,"Wolske, Martin B",2022,FALL,,,A,LCD,,,,,311,
IS,,77469,Concepts of Machine Learning,0,24,5,2,2,1,0,1,1,0,0,0,0,0,3.7,"Bosch, Nigel",2022,FALL,,,A,LCD,,,,,327,
IS,,73126,Introduction to Data Science,0,23,0,0,1,0,0,0,0,0,0,0,0,0,3.96,"Hendricks, Renee M",2022,FALL,,,ACG,LCD,,,,,407,
IS,,73216,Foundations Info Processing,15,10,4,2,2,0,2,0,0,0,2,0,1,0,3.57,"Trainor, Kevin",2022,FALL,,,ACG,LCD,,,,,430,
IS,,73215,Foundations Info Processing,21,13,3,1,3,0,0,0,0,0,0,0,1,0,3.76,"Trainor, Kevin",2022,FALL,,,BCG,LCD,,,,,430,
IS,,73212,Foundations Info Processing,24,13,0,3,0,0,1,0,0,0,0,0,0,1,3.9,"Trainor, Kevin",2022,FALL,,,OAU,ONL,,,,,430,
IS,,73217,Data Visualization,0,72,2,0,1,0,0,0,0,0,0,0,0,0,3.98,"Turk, Matthew J",2022,FALL,,,ACG,LCD,,,,,445,
IS,,76467,Data Visualization,0,25,0,1,0,0,0,1,0,0,0,0,0,0,3.92,"Naiman, Jill P",2022,FALL,,,BCG,LCD,,,,,445,
IS,,73220,Data Visualization,0,65,1,4,0,0,0,0,0,0,0,1,1,0,3.86,"Naiman, Jill P",2022,FALL,,,OAG,ONL,,,,,445,
IS,,75130,Systems Analysis and Design,31,3,2,0,1,0,1,0,0,0,0,0,0,0,3.92,"Trainor, Kevin",2022,FALL,,,OAG,ONL,,,,,446,
IS,,71897,Database Design & Prototyping,0,17,11,4,3,1,0,0,0,0,0,0,0,0,3.7,"Rangarajan, Anuradha",2022,FALL,,,OBG,ONL,,,,,455,
IS,,75132,Data Storytelling,0,34,7,1,0,0,0,0,0,0,0,0,0,0,3.93,"McDowell, Kathleen",2022,FALL,,,ACG,LCD,,,,,457,
IS,,77490,Ethics & Policy for Data Scien,7,15,5,4,1,0,1,3,1,0,0,0,0,0,3.61,"Darch, Peter T",2022,FALL,,,OAG,ONL,,,,,467,
IS,,74040,"Data Mgmt, Curation, & Reprodu",0,7,10,3,2,1,2,1,0,0,0,0,0,0,3.47,"Maemura, Emily",2022,FALL,,,ACG,LCD,,,,,477,
IS,,77475,Asian American Youth Lit,0,20,5,0,0,0,1,0,0,0,0,0,0,0,3.87,"Dahlen, Sarah P",2022,FALL,,,AAL,ONL,,,,,491,
IS,,73556,Database Admin & Scaling,0,19,2,1,1,0,0,0,0,0,0,0,0,0,3.9,"Rangarajan, Anuradha",2022,FALL,,,DOG,ONL,,,,,497,
IS,,73140,Reference and Info Services,3,18,2,0,1,0,0,0,0,0,0,0,0,0,3.93,"Woodard, Beth S",2022,FALL,,,AC,LCD,,,,,501,
IS,,73142,Reference and Info Services,10,8,0,0,2,0,0,0,0,0,1,0,0,0,3.76,"Wong, Melissa A",2022,FALL,,,OA,ONL,,,,,501,
IS,,73148,History of Children's Lit,0,20,0,0,1,0,0,1,0,0,0,0,0,0,3.85,"Hoiem, Elizabeth F",2022,FALL,,,OA,ONL,,,,,503,
IS,,73150,Info Org and Access,0,20,1,1,0,0,0,1,0,0,0,0,0,0,3.87,"Comstock, Sharon L",2022,FALL,,,OB,ONL,,,,,505,
IS,,73942,Info Org and Access,0,25,3,1,0,0,0,0,0,0,0,0,0,0,3.94,"Alvarez, Barbara A",2022,FALL,,,OC,ONL,,,,,505,
IS,,75022,Libraries Info and Society,1,20,1,1,0,1,0,1,0,0,0,0,0,0,3.83,"Ocepek, Melissa G",2022,FALL,,,AC,LCD,,,,,510,
IS,,75023,Libraries Info and Society,6,4,8,3,1,0,0,0,0,0,0,0,0,0,3.74,"Takazawa, Aiko",2022,FALL,,,BC,LCD,,,,,510,
IS,,73152,Libraries Info and Society,0,20,0,0,1,0,0,0,0,0,0,0,0,0,3.95,"Kritikos, Katie C",2022,FALL,,,OA,ONL,,,,,510,
IS,,73153,Libraries Info and Society,0,22,1,0,1,0,0,0,0,0,0,0,0,0,3.94,"Walczyk, Christine A",2022,FALL,,,OB,ONL,,,,,510,
IS,,77504,Information Modeling,0,15,4,1,0,0,0,0,0,0,0,0,1,0,3.71,"Kilicoglu, Halil",2022,FALL,,,CC,LCD,,,,,515,
IS,,73160,Preserving Info Resources,0,17,3,2,2,0,0,0,0,0,0,0,0,0,3.82,"Teper, Jennifer H",2022,FALL,,,AC,LCD,,,,,523,
IS,,73161,Data Warehousing and BI,0,42,4,2,0,0,0,0,0,0,0,0,0,0,3.94,"Wonderlich, Michael C",2022,FALL,,,AC,LCD,,,,,525,
IS,,77509,Data Warehousing and BI,0,45,4,1,0,0,0,0,0,0,0,0,0,0,3.96,"Wonderlich, Michael C",2022,FALL,,,BC,LCD,,,,,525,
IS,,73163,Collection Development,2,17,3,0,1,0,0,0,0,0,0,0,0,0,3.91,"Barnhart, Anne C",2022,FALL,,,OA,ONL,,,,,530,
IS,,73172,Research and Inquiry for Youth,0,15,4,2,0,0,0,0,0,0,0,0,0,0,3.87,"Diekman, Linda M",2022,FALL,,,OA,ONL,,,,,542,
IS,,73174,Adm Mgt of Libs Info Centers,0,23,0,1,0,0,0,0,0,0,0,0,0,0,3.97,"Alvarez, Barbara A",2022,FALL,,,OA,ONL,,,,,544,
IS,,73239,Info Service for Diverse Users,0,23,0,1,0,0,0,0,0,0,0,0,0,0,3.97,"Alvarez, Barbara A",2022,FALL,,,ISO,ONL,,,,,571,
IS,,73242,Intro Cultural Heritage Coll,0,15,7,1,0,0,0,0,0,0,0,0,0,0,3.87,"Teper, Jennifer H",2022,FALL,,,CHO,ONL,,,,,573,
IS,,73244,Data Mining,10,14,0,0,2,0,0,0,0,0,0,0,0,0,3.91,"He, Jing Rui",2022,FALL,,,AC,LBD,,,,,577,
IS,,73246,Foundations of Media Literacy,0,20,0,0,2,0,0,0,0,0,0,0,1,0,3.78,"Mattson, Kristen M",2022,FALL,,,MLO,ONL,,,,,581,
IS,,73249,Academic Librarianship,6,13,0,3,4,0,0,0,0,0,0,0,0,0,3.77,"Wong, Melissa A",2022,FALL,,,AL,ONL,,,,,582,
IS,,73251,Rare Books and Special Collect,0,23,0,0,1,0,0,0,0,0,0,0,1,0,3.8,"Vincler, John M",2022,FALL,,,RBO,ONL,,,,,582,
IS,,74052,"Bookbinding: Hist, Princ, Prac",12,5,1,0,2,0,0,0,0,0,1,0,0,0,3.75,"Huot, Andrew R",2022,FALL,,,BBO,ONL,,,,,583,
IS,,73255,Usability Engineering,0,4,0,1,3,2,8,4,7,0,0,0,0,0,2.48,"Lueg, Christopher P",2022,FALL,,,AC,LCD,,,,,586,
IS,,75403,E-Learning,12,8,0,1,1,0,0,1,0,0,0,0,0,0,3.83,"Wong, Melissa A",2022,FALL,,,ELO,ONL,,,,,591,
IS,,73266,Competitve Intell & Knowl Mgmt,0,17,1,1,2,0,0,0,0,0,0,0,0,0,3.86,"Charles, David S",2022,FALL,,,CIK,ONL,,,,,595,
IS,,73264,Progr. & Quality in Analytics,0,16,3,3,3,4,2,1,0,0,0,0,0,0,3.48,"Weible, John D",2022,FALL,,,PR,LCD,,,,,597,
IS,,76353,Responsible Data Science & AI,8,3,4,4,3,0,2,0,0,0,1,0,0,0,3.53,"Diesner, Jana",2022,FALL,,,RDA,ONL,,,,,597,
ITAL,,70468,Exploring Rome,0,13,4,8,13,3,4,0,2,0,1,0,4,1,2.96,"Rota, Emanuel",2022,FALL,,,A,LCD,,,,,156,
ITAL,,53944,Italy Middle Ages & Renaiss,2,9,9,2,0,0,0,0,0,0,0,0,0,0,3.8,"Stoppino, Eleonora",2022,FALL,,,A,LCD,,,,,240,
JOUR,,75301,Interactive Media & You,30,23,2,5,6,1,0,2,1,0,0,0,0,0,3.75,"Ball, Christopher A",2022,FALL,,,ONL,ONL,,,,,101,
JOUR,,35316,Introduction to Journalism,17,82,61,20,18,6,6,7,5,1,2,1,6,0,3.43,"Ng, Yee Man Margare",2022,FALL,,,B,ONL,,,,,200,
JOUR,,69379,Introduction to Journalism,2,14,3,2,7,2,5,5,0,0,1,1,3,0,2.92,"Evans, Christopher R",2022,FALL,,,MAJ,LCD,,,,,200,
JOUR,,62988,History of American Journalism,0,22,7,10,7,4,2,0,1,0,0,0,0,0,3.49,"Heuman, Joshua M",2022,FALL,,,1,LCD,,,,,205,
JOUR,,51738,Journalism Ethics & Diversity,9,13,12,9,1,1,0,0,0,0,0,0,0,0,3.73,"Garza, Melita M",2022,FALL,,,A,LCD,,,,,250,
JOUR,,62989,Media Law,1,3,0,1,6,0,0,11,0,0,12,0,3,0,1.93,"Helle, Steven J",2022,FALL,,,A,LCD,,,,,311,
JOUR,,48314,Research Methods in Journalism,6,15,3,2,1,0,0,0,0,0,0,0,1,0,3.74,"Ball, Christopher A",2022,FALL,,,A,LCD,,,,,451,
KIN,,74588,Walking and Movement Wellness,0,20,0,0,2,0,0,1,0,0,0,0,0,0,3.83,"North, Jonathan R",2022,FALL,,,B2,LAB,,,,,100,
KIN,,74589,Walking and Movement Wellness,0,17,0,0,1,0,0,1,0,0,1,0,1,0,3.52,"Adamek, John F",2022,FALL,,,B3,LAB,,,,,100,
KIN,,74591,Walking and Movement Wellness,0,24,0,0,3,0,0,0,0,0,0,0,1,0,3.75,"North, Jonathan R",2022,FALL,,,B8,LAB,,,,,100,
KIN,,74592,Walking and Movement Wellness,0,27,0,0,1,0,0,1,0,0,0,0,1,0,3.77,"Adamek, John F",2022,FALL,,,B9,LAB,,,,,100,
KIN,,35098,Weight Training I,0,20,0,0,2,0,0,1,0,0,0,0,0,0,3.83,"Skorin, Nicholas",2022,FALL,,,C10,LAB,,,,,100,
KIN,,35039,Bowling,0,34,0,0,2,0,0,0,0,0,0,0,0,1,3.94,"Canton, Imani",2022,FALL,,,E1,LAB,,,,,102,
KIN,,35056,Bowling,37,0,0,0,1,0,0,0,0,0,0,0,0,0,3.97,"Soto, Yuliana",2022,FALL,,,E2,LAB,,,,,102,
KIN,,76241,Badminton,0,19,0,3,0,0,0,0,0,0,0,0,0,2,3.91,"Choi, Sung Jun",2022,FALL,,,B1,LAB,,,,,103,
KIN,,33212,Ice Skating,0,24,0,0,2,0,0,0,0,0,0,0,0,0,3.92,"Clarke, Caitlin L",2022,FALL,,,A1,LAB,,,,,104,
KIN,,33340,Ice Skating,0,39,0,0,3,0,0,1,0,0,1,0,2,0,3.65,"Clarke, Caitlin L",2022,FALL,,,A10,LAB,,,,,104,
KIN,,33291,Ice Skating,0,38,0,0,5,0,0,1,0,0,1,0,1,0,3.7,"Clarke, Caitlin L",2022,FALL,,,A11,LAB,,,,,104,
KIN,,51809,Ice Skating,0,46,0,0,3,0,0,2,0,0,1,0,1,0,3.74,"Clarke, Caitlin L",2022,FALL,,,A12,LAB,,,,,104,
KIN,,58989,Ice Skating,0,50,0,0,2,0,0,0,0,0,1,0,0,0,3.91,"Clarke, Caitlin L",2022,FALL,,,A13,LAB,,,,,104,
KIN,,33299,Ice Skating,0,25,0,0,1,0,0,0,0,0,0,0,0,0,3.96,"Clarke, Caitlin L",2022,FALL,,,A2,LAB,,,,,104,
KIN,,33312,Ice Skating,0,42,0,0,1,0,0,0,0,0,0,0,0,0,3.98,"Clarke, Caitlin L",2022,FALL,,,A3,LAB,,,,,104,
KIN,,33315,Ice Skating,0,35,0,0,1,0,0,0,0,0,0,0,1,0,3.86,"Clarke, Caitlin L",2022,FALL,,,A5,LAB,,,,,104,
KIN,,33334,Ice Skating,0,52,0,0,2,0,0,1,0,0,0,0,1,0,3.86,"Clarke, Caitlin L",2022,FALL,,,A6,LAB,,,,,104,
KIN,,58990,Ice Skating,0,39,0,0,2,0,0,1,0,0,0,0,0,1,3.9,"Clarke, Caitlin L",2022,FALL,,,A7,LAB,,,,,104,
KIN,,33336,Ice Skating,0,35,0,0,4,0,0,1,0,0,0,0,3,0,3.58,"Clarke, Caitlin L",2022,FALL,,,A8,LAB,,,,,104,
KIN,,33339,Ice Skating,0,36,0,0,4,0,0,3,0,0,1,0,1,0,3.62,"Clarke, Caitlin L",2022,FALL,,,A9,LAB,,,,,104,
KIN,,76760,Stress Management,295,84,65,27,21,24,7,8,10,5,3,0,30,2,3.51,"Ensign, Julene M",2022,FALL,,,A,ONL,,,,,108,
KIN,,31838,Volleyball,0,32,0,0,1,0,0,0,0,0,0,0,0,0,3.97,"Ragab, Sarah H",2022,FALL,,,A1,LAB,,,,,109,
KIN,,50127,Volleyball,0,33,0,0,2,0,0,0,0,0,0,0,0,0,3.94,"Ragab, Sarah H",2022,FALL,,,B1,LAB,,,,,109,
KIN,,31841,Basketball,0,24,0,0,1,0,0,0,0,0,0,0,0,0,3.96,"Zupancic, Zan",2022,FALL,,,C1,LAB,,,,,109,
KIN,,30488,Physical Activity and Health,24,65,17,6,12,5,1,2,0,0,0,0,0,0,3.74,"Bensken, Jeanine D",2022,FALL,,,A,LEC,,,,,122,
KIN,,71345,Physical Activity and Health,135,70,52,20,7,9,1,1,1,1,0,2,3,1,3.75,"Richards, Alicia",2022,FALL,,,ON1,ONL,,,,,122,
KIN,,30490,Orientation KIN & Comm Health,0,114,0,0,6,0,0,3,0,0,0,0,1,0,3.87,"O'Neill, Amy",2022,FALL,,,A1,DIS,,,,,125,
KIN,,31892,Social Sci of Human Movement,17,43,21,12,8,11,3,6,4,3,0,1,1,0,3.39,"Pindus, Dominika M",2022,FALL,,,AL1,LEC,,,,,140,
KIN,,68439,Contemporary Issues in Sport,0,13,0,0,4,0,0,3,0,0,1,0,0,0,3.38,"Sydnor, Synthia",2022,FALL,,,ON1,ONL,,,,,142,
KIN,,42812,Contemporary Issues in Sport,0,88,0,0,22,0,0,20,0,0,5,0,9,2,3.22,"Sydnor, Synthia",2022,FALL,,,ON2,ONL,,,,,142,
KIN,,31979,Bioscience of Human Movement,0,36,0,0,44,0,0,25,0,0,4,0,6,0,2.87,"Boppart, Marni",2022,FALL,,,AL1,LEC,,,,,150,
KIN,,66705,Introduction to Kinesiology,6,14,26,10,9,9,3,5,4,1,1,1,7,0,2.98,"Richards, Alicia",2022,FALL,,,A1,OLC,,,,,160,
KIN,,32002,Applied Physical Activity,16,0,4,1,0,0,0,0,0,0,0,0,0,0,3.91,"Strittmater, Gabrielle R",2022,FALL,,,APA,OD,,,,,199,
KIN,,73451,Medical Terminology,0,42,10,2,0,1,1,0,1,0,0,0,0,0,3.83,"O'Connor, Jamie A",2022,FALL,,,ON2,ONL,,,,,199,
KIN,,67724,Phys Activity Research Methods,28,42,29,11,15,10,2,2,0,1,0,0,3,0,3.53,"Richards, Kevin A",2022,FALL,,,AL1,LEC,,,,,201,
KIN,,59390,Intro to Sport Psychology,0,134,0,0,52,0,0,17,0,0,7,0,9,0,3.35,"Mullen, Sean P",2022,FALL,,,ON2,ONL,,,,,247,
KIN,,72402,Sport & Modern Society,171,106,31,13,14,6,4,1,0,0,0,0,3,0,3.82,"Haugen, Matthew B",2022,FALL,,,ON1,ONL,,,,,249,
KIN,,64837,Sport & Modern Society,208,152,60,25,23,12,7,6,0,2,1,0,14,3,3.68,"Haugen, Matthew B",2022,FALL,,,ON2,ONL,,,,,249,
KIN,,67714,Motor Development and Control,23,55,0,0,21,0,0,5,0,0,1,0,0,0,3.68,"Hernandez, Manuel E",2022,FALL,,,AL1,LEC,,,,,259,
KIN,,59853,Teaching Activities I,10,4,5,1,1,1,0,0,0,0,0,0,0,0,3.79,"Trad, Alyssa M",2022,FALL,,,A,LBD,,,,,260,
KIN,,35119,"Motor Develop, Growth & Form",4,22,3,3,2,0,1,0,0,0,0,0,0,0,3.81,"Skorin, Nicholas",2022,FALL,,,AL1,LEC,,,,,262,
KIN,,31945,Children's Movement,32,8,3,5,4,0,0,0,0,0,0,0,0,0,3.84,"Trad, Alyssa M",2022,FALL,,,AL1,LEC,,,,,268,
KIN,,59595,Soc & Psych of Phys Activity,0,57,18,13,18,11,3,3,0,4,1,1,2,0,3.36,"Petruzzello, Steven J",2022,FALL,,,AL1,LEC,,,,,340,
KIN,,32026,Bioenergetics of Movement,0,36,0,0,34,0,0,30,0,0,6,0,0,0,2.94,"Allen, Jacob M",2022,FALL,,,AL1,LEC,,,,,352,
KIN,,31928,Biomechanics of Human Movement,29,35,13,6,8,2,4,3,2,0,1,0,2,0,3.55,"Rice, Ian M",2022,FALL,,,AL1,LEC,,,,,355,
KIN,,30519,Adapted Physical Education,0,13,5,3,0,0,0,0,0,0,0,0,2,0,3.49,"Rice, Ian M",2022,FALL,,,AL1,LEC,,,,,360,
KIN,,61098,Coaching Strategies,15,3,1,1,1,0,0,0,0,0,0,0,0,0,3.9,"Strittmater, Gabrielle R",2022,FALL,,,A,LEC,,,,,369,
KIN,,73655,"Body, Culture & Society",73,15,6,3,3,0,1,0,0,0,0,0,1,0,3.88,"Haugen, Matthew B",2022,FALL,,,ONU,ONL,,,,,442,
KIN,,45407,Exercise & Health Psychology,0,21,7,6,7,2,5,0,0,0,0,0,2,0,3.37,"Gothe, Neha P",2022,FALL,,,UG1,LEC,,,,,448,
KIN,,68338,Nutrition for Performance,3,39,0,14,14,0,1,0,0,0,0,0,1,0,3.61,"Burd, Nicholas A",2022,FALL,,,G1,LEC,,,,,453,
KOR,,30541,Elementary Korean I,13,4,1,0,0,1,1,0,0,0,0,0,2,0,3.49,"Kim, Mingyeong",2022,FALL,,,C,LEC,,,,,201,
LA,,30742,Introduction to Landscape Arch,54,10,5,5,2,2,1,2,1,0,0,0,2,0,3.69,"Hays, David L",2022,FALL,,,A,LEC,,,,,101,
LA,,73336,Landform Design & Construction,0,14,6,2,5,0,1,0,0,0,0,0,0,0,3.64,"Lemon, Kelley D",2022,FALL,,,A,LBD,,,,,241,
LA,,30753,Design Communications I,16,5,1,1,1,0,0,0,0,0,1,0,0,0,3.8,"Dharwadker, Aneesha",2022,FALL,,,A,LBD,,,,,280,
LA,,30756,Site Engineering,5,7,5,7,1,4,0,0,0,0,0,0,2,0,3.33,"Kesler, Gary B",2022,FALL,,,A,LBD,,,,,342,
LA,,30759,Professional Practice,0,15,6,3,4,0,1,0,0,0,0,0,0,0,3.67,"Watkins, Alan C",2022,FALL,,,A,LEC,,,,,346,
LA,,72283,Woody Landscape Plants,0,5,0,5,10,3,2,3,2,0,2,0,3,0,2.59,"Lewis, Brent C",2022,FALL,,,B,LEC,,,,,390,
LA,,52420,Natural Precedent in Planting,5,12,3,1,3,1,0,2,1,0,1,0,1,0,3.36,"Moen, Bridgette N",2022,FALL,,,AGR,LBD,,,,,452,
LAS,,69341,Success in LAS - IntlStudents,271,130,18,3,2,9,1,4,3,1,2,0,8,0,3.82,"Brown, Nikia",2022,FALL,,,OL1,OLC,,,,,100,
LAS,,44096,Design First Year Experience,21,3,1,0,0,1,0,0,0,0,0,0,0,0,3.94,"Hunter, Darrell K",2022,FALL,,,1,DIS,,,,,101,
LAS,,44101,Design First Year Experience,25,1,0,0,0,0,0,0,0,0,0,0,1,0,3.85,"Hunter, Darrell K",2022,FALL,,,10,DIS,,,,,101,
LAS,,44077,Design First Year Experience,23,2,1,1,0,0,0,0,0,0,0,0,0,0,3.96,"Hunter, Darrell K",2022,FALL,,,11,DIS,,,,,101,
LAS,,44123,Design First Year Experience,15,2,5,2,2,0,0,0,0,0,0,0,1,0,3.67,"Hunter, Darrell K",2022,FALL,,,12,DIS,,,,,101,
LAS,,44124,Design First Year Experience,17,7,1,1,1,0,0,0,0,0,0,0,0,0,3.93,"Hunter, Darrell K",2022,FALL,,,13,DIS,,,,,101,
LAS,,44131,Design First Year Experience,20,3,1,1,1,0,0,1,0,0,0,0,0,0,3.85,"Hunter, Darrell K",2022,FALL,,,14,DIS,,,,,101,
LAS,,56603,Design First Year Experience,22,2,2,0,1,0,0,0,0,0,0,0,0,0,3.94,"Hunter, Darrell K",2022,FALL,,,16,DIS,,,,,101,
LAS,,44120,Design First Year Experience,22,1,1,0,0,1,1,0,0,0,0,0,1,0,3.73,"Hunter, Darrell K",2022,FALL,,,17,DIS,,,,,101,
LAS,,44079,Design First Year Experience,18,4,2,1,0,1,0,0,0,0,0,0,1,0,3.75,"Hunter, Darrell K",2022,FALL,,,18,DIS,,,,,101,
LAS,,45395,Design First Year Experience,19,4,1,1,1,0,0,1,0,0,0,0,0,0,3.85,"Hunter, Darrell K",2022,FALL,,,19,DIS,,,,,101,
LAS,,45396,Design First Year Experience,23,3,0,1,0,0,0,0,0,0,0,0,0,0,3.98,"Hunter, Darrell K",2022,FALL,,,20,DIS,,,,,101,
LAS,,44085,Design First Year Experience,19,3,2,0,1,0,0,0,0,0,0,0,0,0,3.93,"Hunter, Darrell K",2022,FALL,,,21,DIS,,,,,101,
LAS,,54258,Design First Year Experience,22,2,0,0,3,0,1,0,0,0,0,0,0,0,3.83,"Hunter, Darrell K",2022,FALL,,,23,DIS,,,,,101,
LAS,,44125,Design First Year Experience,20,6,0,1,0,0,0,0,0,0,0,0,0,0,3.98,"Hunter, Darrell K",2022,FALL,,,24,DIS,,,,,101,
LAS,,45397,Design First Year Experience,17,8,1,1,0,0,0,0,0,0,0,0,0,0,3.96,"Hunter, Darrell K",2022,FALL,,,25,DIS,,,,,101,
LAS,,44115,Design First Year Experience,22,0,2,0,0,0,0,2,1,0,0,0,0,0,3.74,"Hunter, Darrell K",2022,FALL,,,26,DIS,,,,,101,
LAS,,52003,Design First Year Experience,20,2,2,0,0,0,1,0,0,0,0,0,0,0,3.91,"Hunter, Darrell K",2022,FALL,,,27,DIS,,,,,101,
LAS,,52004,Design First Year Experience,16,3,5,0,0,1,0,0,0,1,0,0,1,0,3.64,"Hunter, Darrell K",2022,FALL,,,28,DIS,,,,,101,
LAS,,44065,Design First Year Experience,23,2,1,0,1,0,0,0,0,0,0,0,0,0,3.95,"Hunter, Darrell K",2022,FALL,,,29,DIS,,,,,101,
LAS,,44078,Design First Year Experience,19,5,0,3,0,0,0,0,0,0,0,0,0,0,3.93,"Hunter, Darrell K",2022,FALL,,,3,DIS,,,,,101,
LAS,,56600,Design First Year Experience,21,2,2,0,0,1,0,0,0,0,0,1,0,0,3.8,"Hunter, Darrell K",2022,FALL,,,30,DIS,,,,,101,
LAS,,56601,Design First Year Experience,16,7,1,1,1,0,0,0,1,0,0,0,0,0,3.84,"Hunter, Darrell K",2022,FALL,,,31,DIS,,,,,101,
LAS,,44081,Design First Year Experience,23,1,1,0,0,1,1,1,0,0,0,0,0,0,3.81,"Hunter, Darrell K",2022,FALL,,,36,DIS,,,,,101,
LAS,,44119,Design First Year Experience,22,2,2,0,1,0,0,0,0,0,0,0,0,0,3.94,"Hunter, Darrell K",2022,FALL,,,37,DIS,,,,,101,
LAS,,44074,Design First Year Experience,10,6,1,0,2,1,1,0,1,0,0,0,1,0,3.49,"Hunter, Darrell K",2022,FALL,,,38,DIS,,,,,101,
LAS,,44107,Design First Year Experience,24,0,0,0,0,0,1,0,0,0,0,0,0,0,3.93,"Hunter, Darrell K",2022,FALL,,,4,DIS,,,,,101,
LAS,,44068,Design First Year Experience,17,5,1,1,0,1,0,0,0,0,0,0,0,0,3.91,"Hunter, Darrell K",2022,FALL,,,40,DIS,,,,,101,
LAS,,44069,Design First Year Experience,22,2,1,0,1,1,0,0,0,0,0,0,0,0,3.9,"Hunter, Darrell K",2022,FALL,,,41,DIS,,,,,101,
LAS,,52007,Design First Year Experience,17,4,1,0,0,1,0,0,0,0,0,0,0,0,3.93,"Hunter, Darrell K",2022,FALL,,,42,DIS,,,,,101,
LAS,,50164,Design First Year Experience,18,2,2,0,2,0,0,0,0,0,1,0,0,0,3.77,"Hunter, Darrell K",2022,FALL,,,43,DIS,,,,,101,
LAS,,50165,Design First Year Experience,15,3,1,0,2,0,0,0,0,0,0,0,2,0,3.55,"Hunter, Darrell K",2022,FALL,,,44,DIS,,,,,101,
LAS,,44095,Design First Year Experience,21,2,1,2,0,0,0,0,0,0,0,0,1,0,3.79,"Hunter, Darrell K",2022,FALL,,,45,DIS,,,,,101,
LAS,,56598,Design First Year Experience,19,2,3,0,2,1,0,0,0,0,0,0,1,0,3.7,"Hunter, Darrell K",2022,FALL,,,46,DIS,,,,,101,
LAS,,44083,Design First Year Experience,19,2,2,1,0,1,1,0,0,0,0,1,0,0,3.72,"Hunter, Darrell K",2022,FALL,,,47,DIS,,,,,101,
LAS,,44084,Design First Year Experience,18,3,3,1,0,1,1,0,0,0,0,0,0,0,3.83,"Hunter, Darrell K",2022,FALL,,,48,DIS,,,,,101,
LAS,,44086,Design First Year Experience,24,1,1,0,1,0,0,0,0,1,0,0,0,0,3.86,"Hunter, Darrell K",2022,FALL,,,49,DIS,,,,,101,
LAS,,44087,Design First Year Experience,12,2,3,1,4,1,2,0,0,0,0,0,1,0,3.45,"Hunter, Darrell K",2022,FALL,,,50,DIS,,,,,101,
LAS,,44127,Design First Year Experience,18,4,1,0,1,0,0,0,0,0,0,0,0,0,3.94,"Hunter, Darrell K",2022,FALL,,,51,DIS,,,,,101,
LAS,,44075,Design First Year Experience,20,4,0,0,2,1,0,0,0,0,0,0,0,0,3.88,"Hunter, Darrell K",2022,FALL,,,52,DIS,,,,,101,
LAS,,44126,Design First Year Experience,18,4,1,0,1,0,0,0,1,0,0,0,0,0,3.85,"Hunter, Darrell K",2022,FALL,,,54,DIS,,,,,101,
LAS,,44070,Design First Year Experience,15,4,4,2,0,1,0,1,0,0,0,0,0,0,3.78,"Hunter, Darrell K",2022,FALL,,,55,DIS,,,,,101,
